Line_ID,Order_ID,Product_ID,Quantity,Unit_Price,Unit_Cost,Discount_Pct
L0000490,O000248,P0197,1,790.0,520.0,0.3
L0000491,O000248,P0030,1,11980.0,7270.0,0.0
L0000492,O000248,P0216,2,1410.0,790.0,0.0
L0000493,O000248,P0179,1,4890.0,3130.0,0.0
L0000494,O000248,P0051,1,3620.0,1890.0,0.0
L0000495,O000249,P0194,1,1160.0,680.0,0.2
L0000496,O000250,P0043,1,1000.0,550.0,0.15
L0000497,O000250,P0131,1,8350.0,5410.0,0.0
L0000498,O000251,P0148,1,890.0,450.0,0.1
L0000499,O000251,P0237,1,3440.0,1730.0,0.0
L0000500,O000251,P0009,2,5920.0,3560.0,0.3
L0000501,O000252,P0142,1,6160.0,3500.0,0.0
L0000502,O000252,P0159,1,4960.0,3700.0,0.2
L0000503,O000253,P0237,1,3440.0,1730.0,0.25
L0000504,O000254,P0193,3,11050.0,7780.0,0.0
L0000505,O000255,P0085,1,970.0,550.0,0.1
L0000506,O000255,P0104,1,970.0,670.0,0.15
L0000507,O000255,P0067,1,590.0,390.0,0.15
L0000508,O000255,P0033,2,2970.0,1880.0,0.25
L0000509,O000256,P0122,1,970.0,680.0,0.0
L0000510,O000256,P0119,1,750.0,370.0,0.15
L0000511,O000256,P0130,1,5750.0,2990.0,0.0
L0000512,O000256,P0069,3,2740.0,1440.0,0.0
L0000513,O000257,P0084,1,1760.0,1230.0,0.05
L0000514,O000258,P0240,1,5790.0,4180.0,0.2
L0000515,O000259,P0162,2,760.0,410.0,0.0
L0000516,O000259,P0198,1,1030.0,750.0,0.0
L0000517,O000259,P0226,1,660.0,480.0,0.05
L0000518,O000260,P0185,1,12880.0,8350.0,0.1
L0000519,O000261,P0239,1,570.0,420.0,0.1
L0000520,O000262,P0166,1,630.0,370.0,0.2
L0000521,O000262,P0080,1,3180.0,1920.0,0.3
L0000522,O000263,P0073,2,2710.0,1640.0,0.05
L0000523,O000263,P0198,1,1030.0,750.0,0.0
L0000524,O000264,P0208,1,680.0,380.0,0.05
L0000525,O000265,P0174,1,900.0,630.0,0.2
L0000526,O000265,P0126,2,940.0,630.0,0.0
L0000527,O000265,P0072,1,10350.0,7730.0,0.1
L0000528,O000266,P0087,1,830.0,550.0,0.0
L0000529,O000266,P0075,2,960.0,490.0,0.0
L0000530,O000266,P0051,1,3620.0,1890.0,0.0
L0000531,O000266,P0023,1,1790.0,1260.0,0.1
L0000532,O000266,P0210,1,1900.0,950.0,0.05
L0000533,O000267,P0033,1,2970.0,1880.0,0.05
L0000534,O000267,P0029,1,22780.0,11070.0,0.3
L0000535,O000268,P0174,1,900.0,630.0,0.3
L0000536,O000268,P0016,1,13180.0,7470.0,0.0
L0000537,O000268,P0183,1,21710.0,11070.0,0.15
L0000538,O000269,P0180,1,8840.0,4720.0,0.1
L0000539,O000270,P0076,1,7240.0,4550.0,0.0
L0000540,O000271,P0087,2,830.0,550.0,0.05
L0000541,O000271,P0240,1,5790.0,4180.0,0.0
L0000542,O000272,P0082,3,1100.0,570.0,0.0
L0000543,O000272,P0159,1,4960.0,3700.0,0.2
L0000544,O000272,P0192,1,5100.0,2820.0,0.0
L0000545,O000272,P0187,1,22240.0,12390.0,0.1
L0000546,O000272,P0104,1,970.0,670.0,0.0
L0000547,O000273,P0228,1,770.0,410.0,0.2
L0000548,O000273,P0215,1,11710.0,5840.0,0.15
L0000549,O000274,P0208,2,680.0,380.0,0.15
L0000550,O000274,P0166,2,630.0,370.0,0.2
L0000551,O000274,P0111,3,16600.0,10290.0,0.2
L0000552,O000274,P0051,1,3620.0,1890.0,0.1
L0000553,O000274,P0184,1,2930.0,1650.0,0.0
L0000554,O000275,P0079,1,3020.0,2060.0,0.15
L0000555,O000275,P0143,1,4380.0,2400.0,0.0
L0000556,O000276,P0013,2,9660.0,4960.0,0.0
L0000557,O000277,P0186,1,19140.0,10540.0,0.0
L0000558,O000277,P0040,1,6290.0,4370.0,0.2
L0000559,O000278,P0064,1,1420.0,950.0,0.0
L0000560,O000279,P0148,1,890.0,450.0,0.0
L0000561,O000280,P0162,2,760.0,410.0,0.05
L0000562,O000281,P0227,3,12420.0,9180.0,0.0
L0000563,O000281,P0223,1,260.0,180.0,0.25
L0000564,O000282,P0113,1,2250.0,1520.0,0.0
L0000565,O000282,P0015,1,69330.0,49060.0,0.3
L0000566,O000282,P0148,1,890.0,450.0,0.0
L0000567,O000283,P0239,1,570.0,420.0,0.15
L0000568,O000283,P0208,3,680.0,380.0,0.05
L0000569,O000284,P0150,1,560.0,390.0,0.0
L0000570,O000284,P0208,1,680.0,380.0,0.0
L0000571,O000284,P0192,1,5100.0,2820.0,0.0
L0000572,O000285,P0208,1,680.0,380.0,0.15
L0000573,O000285,P0094,2,1570.0,920.0,0.2
L0000574,O000286,P0112,1,7050.0,4150.0,0.25
L0000575,O000287,P0213,1,760.0,580.0,0.2
L0000576,O000287,P0216,2,1410.0,790.0,0.0
L0000577,O000288,P0110,1,740.0,470.0,0.2
L0000578,O000288,P0145,1,1990.0,1370.0,0.0
L0000579,O000289,P0204,2,13130.0,8090.0,0.25
L0000580,O000290,P0139,2,700.0,400.0,0.0
L0000581,O000290,P0159,1,4960.0,3700.0,0.15
L0000582,O000290,P0215,1,11710.0,5840.0,0.05
L0000583,O000290,P0237,2,3440.0,1730.0,0.0
L0000584,O000291,P0180,2,8840.0,4720.0,0.1
L0000585,O000292,P0227,2,12420.0,9180.0,0.15
L0000586,O000292,P0073,1,2710.0,1640.0,0.25
L0000587,O000292,P0128,3,11540.0,8760.0,0.3
L0000588,O000293,P0085,1,970.0,550.0,0.1
L0000589,O000293,P0088,1,810.0,480.0,0.0
L0000590,O000293,P0121,1,480.0,340.0,0.0
L0000591,O000293,P0237,1,3440.0,1730.0,0.05
L0000592,O000294,P0226,2,660.0,480.0,0.25
L0000593,O000294,P0106,1,2430.0,1200.0,0.25
L0000594,O000295,P0208,2,680.0,380.0,0.25
L0000595,O000296,P0022,1,10540.0,5560.0,0.0
L0000596,O000296,P0062,1,3370.0,1820.0,0.0
L0000597,O000297,P0042,1,14360.0,10000.0,0.2
L0000598,O000297,P0052,1,17380.0,9850.0,0.05
L0000599,O000297,P0138,1,6230.0,4030.0,0.1
L0000600,O000298,P0038,1,35580.0,21900.0,0.1
L0000601,O000298,P0114,2,1460.0,960.0,0.05
L0000602,O000299,P0155,1,1630.0,1140.0,0.2
L0000603,O000300,P0089,1,1790.0,1310.0,0.05
L0000604,O000301,P0111,1,16600.0,10290.0,0.3
L0000605,O000301,P0158,1,3300.0,2030.0,0.15
L0000606,O000301,P0054,1,550.0,320.0,0.3
L0000607,O000302,P0208,1,680.0,380.0,0.0
L0000608,O000302,P0060,1,820.0,430.0,0.2
L0000609,O000302,P0079,1,3020.0,2060.0,0.05
L0000610,O000303,P0164,1,8790.0,6610.0,0.0
L0000611,O000303,P0178,1,860.0,630.0,0.2
L0000612,O000303,P0131,1,8350.0,5410.0,0.0
L0000613,O000304,P0232,2,6660.0,4970.0,0.3
L0000614,O000304,P0143,1,4380.0,2400.0,0.3
L0000615,O000304,P0106,1,2430.0,1200.0,0.15
L0000616,O000305,P0109,2,6660.0,4850.0,0.05
L0000617,O000306,P0240,1,5790.0,4180.0,0.0
L0000618,O000306,P0005,2,11870.0,6740.0,0.3
L0000619,O000307,P0006,1,15170.0,7930.0,0.05
L0000620,O000308,P0181,1,24930.0,15700.0,0.0
L0000621,O000308,P0162,1,760.0,410.0,0.0
L0000622,O000308,P0125,1,8820.0,4670.0,0.0
L0000623,O000308,P0175,1,22520.0,15700.0,0.15
L0000624,O000309,P0079,1,3020.0,2060.0,0.25
L0000625,O000309,P0159,1,4960.0,3700.0,0.0
L0000626,O000310,P0033,1,2970.0,1880.0,0.2
L0000627,O000310,P0032,1,20120.0,15230.0,0.0
L0000628,O000311,P0110,1,740.0,470.0,0.0
L0000629,O000312,P0161,1,19490.0,14550.0,0.0
L0000630,O000312,P0183,2,21710.0,11070.0,0.0
L0000631,O000312,P0199,1,3120.0,2320.0,0.0
L0000632,O000313,P0125,3,8820.0,4670.0,0.15
L0000633,O000313,P0068,1,5750.0,2840.0,0.05
L0000634,O000313,P0011,1,21660.0,13860.0,0.0
L0000635,O000314,P0025,1,2150.0,1030.0,0.0
L0000636,O000315,P0047,1,5910.0,4230.0,0.0
L0000637,O000315,P0016,1,13180.0,7470.0,0.0
L0000638,O000315,P0227,1,12420.0,9180.0,0.25
L0000639,O000315,P0143,1,4380.0,2400.0,0.1
L0000640,O000316,P0046,1,3460.0,2520.0,0.1
L0000641,O000316,P0090,1,17170.0,11580.0,0.05
L0000642,O000316,P0038,1,35580.0,21900.0,0.05
L0000643,O000317,P0010,1,125240.0,61300.0,0.0
L0000644,O000318,P0164,1,8790.0,6610.0,0.0
L0000645,O000319,P0127,1,420.0,240.0,0.1
L0000646,O000319,P0027,2,1550.0,1080.0,0.0
L0000647,O000320,P0240,1,5790.0,4180.0,0.25
L0000648,O000320,P0197,2,790.0,520.0,0.05
L0000649,O000320,P0218,3,1080.0,740.0,0.0
L0000650,O000320,P0060,2,820.0,430.0,0.0
L0000651,O000321,P0159,1,4960.0,3700.0,0.25
L0000652,O000321,P0158,1,3300.0,2030.0,0.0
L0000653,O000322,P0183,1,21710.0,11070.0,0.0
L0000654,O000323,P0208,2,680.0,380.0,0.0
L0000655,O000323,P0114,1,1460.0,960.0,0.1
L0000656,O000324,P0201,2,850.0,470.0,0.15
L0000657,O000324,P0093,2,8170.0,4790.0,0.0
L0000658,O000324,P0027,1,1550.0,1080.0,0.0
L0000659,O000324,P0098,1,2480.0,1800.0,0.0
L0000660,O000325,P0063,2,5720.0,3930.0,0.15
L0000661,O000326,P0038,4,35580.0,21900.0,0.1
L0000662,O000326,P0052,3,17380.0,9850.0,0.0
L0000663,O000327,P0027,1,1550.0,1080.0,0.15
L0000664,O000328,P0135,1,5580.0,4050.0,0.0
L0000665,O000329,P0042,1,14360.0,10000.0,0.25
L0000666,O000329,P0023,1,1790.0,1260.0,0.0
L0000667,O000329,P0026,1,10350.0,6600.0,0.3
L0000668,O000330,P0017,1,109370.0,81290.0,0.15
L0000669,O000330,P0169,1,32480.0,18760.0,0.05
L0000670,O000330,P0228,4,770.0,410.0,0.15
L0000671,O000330,P0082,2,1100.0,570.0,0.0
L0000672,O000331,P0038,1,35580.0,21900.0,0.0
L0000673,O000331,P0043,1,1000.0,550.0,0.0
L0000674,O000332,P0164,1,8790.0,6610.0,0.0
L0000675,O000333,P0030,1,11980.0,7270.0,0.2
L0000676,O000333,P0052,1,17380.0,9850.0,0.2
L0000677,O000334,P0087,1,830.0,550.0,0.0
L0000678,O000334,P0016,1,13180.0,7470.0,0.05
L0000679,O000335,P0210,2,1900.0,950.0,0.15
L0000680,O000336,P0025,1,2150.0,1030.0,0.25
L0000681,O000336,P0216,4,1410.0,790.0,0.15
L0000682,O000337,P0187,2,22240.0,12390.0,0.05
L0000683,O000337,P0202,1,9350.0,6270.0,0.1
L0000684,O000338,P0079,1,3020.0,2060.0,0.05
L0000685,O000338,P0013,2,9660.0,4960.0,0.0
L0000686,O000338,P0003,2,18440.0,13820.0,0.0
L0000687,O000339,P0218,1,1080.0,740.0,0.0
L0000688,O000340,P0055,1,3760.0,2680.0,0.1
L0000689,O000340,P0140,2,5610.0,4200.0,0.15
L0000690,O000341,P0074,1,6530.0,3220.0,0.0
L0000691,O000342,P0087,1,830.0,550.0,0.1
L0000692,O000343,P0181,1,24930.0,15700.0,0.2
L0000693,O000343,P0239,2,570.0,420.0,0.0
L0000694,O000344,P0177,1,2220.0,1360.0,0.0
L0000695,O000344,P0076,2,7240.0,4550.0,0.1
L0000696,O000344,P0228,2,770.0,410.0,0.0
L0000697,O000345,P0208,1,680.0,380.0,0.15
L0000698,O000345,P0068,2,5750.0,2840.0,0.0
L0000699,O000346,P0084,1,1760.0,1230.0,0.1
L0000700,O000347,P0065,1,1460.0,990.0,0.2
L0000701,O000348,P0053,1,6860.0,3350.0,0.0
L0000702,O000348,P0150,1,560.0,390.0,0.15
L0000703,O000348,P0159,1,4960.0,3700.0,0.0
L0000704,O000349,P0204,1,13130.0,8090.0,0.25
L0000705,O000349,P0162,1,760.0,410.0,0.0
L0000706,O000350,P0236,4,3320.0,2190.0,0.0
L0000707,O000350,P0129,3,2250.0,1280.0,0.0
L0000708,O000350,P0230,1,560.0,340.0,0.2
L0000709,O000350,P0071,1,11080.0,8180.0,0.1
L0000710,O000351,P0019,1,53690.0,30970.0,0.05
L0000711,O000351,P0135,1,5580.0,4050.0,0.0
L0000712,O000352,P0140,2,5610.0,4200.0,0.0
L0000713,O000353,P0155,2,1630.0,1140.0,0.15
L0000714,O000353,P0240,2,5790.0,4180.0,0.0
L0000715,O000354,P0208,1,680.0,380.0,0.0
L0000716,O000355,P0208,1,680.0,380.0,0.0
L0000717,O000355,P0119,1,750.0,370.0,0.15
L0000718,O000356,P0090,2,17170.0,11580.0,0.3
L0000719,O000357,P0016,1,13180.0,7470.0,0.0
L0000720,O000358,P0008,1,12840.0,9240.0,0.15
L0000721,O000358,P0085,3,970.0,550.0,0.0
L0000722,O000359,P0019,1,53690.0,30970.0,0.0
L0000723,O000360,P0183,1,21710.0,11070.0,0.25
L0000724,O000360,P0240,1,5790.0,4180.0,0.0
L0000725,O000361,P0074,1,6530.0,3220.0,0.1
L0000726,O000362,P0076,1,7240.0,4550.0,0.0
L0000727,O000362,P0053,2,6860.0,3350.0,0.0
L0000728,O000363,P0143,1,4380.0,2400.0,0.1
L0000729,O000363,P0174,1,900.0,630.0,0.0
L0000730,O000364,P0149,1,1260.0,610.0,0.0
L0000731,O000364,P0136,2,2010.0,1400.0,0.15
L0000732,O000364,P0144,1,400.0,260.0,0.0
L0000733,O000364,P0032,1,20120.0,15230.0,0.1
L0000734,O000365,P0076,1,7240.0,4550.0,0.0
L0000735,O000365,P0184,1,2930.0,1650.0,0.2
L0000736,O000366,P0190,1,13350.0,10040.0,0.0
L0000737,O000367,P0070,1,7890.0,3980.0,0.0
L0000738,O000367,P0048,2,910.0,650.0,0.05
L0000739,O000367,P0172,1,770.0,460.0,0.1
L0000740,O000367,P0208,1,680.0,380.0,0.0
L0000741,O000368,P0223,1,260.0,180.0,0.05
L0000742,O000368,P0054,2,550.0,320.0,0.25
L0000743,O000368,P0090,1,17170.0,11580.0,0.3
L0000744,O000369,P0096,1,6360.0,4730.0,0.1
L0000745,O000369,P0240,1,5790.0,4180.0,0.15
L0000746,O000369,P0029,1,22780.0,11070.0,0.15
L0000747,O000370,P0053,1,6860.0,3350.0,0.0
L0000748,O000370,P0158,1,3300.0,2030.0,0.05
L0000749,O000371,P0055,1,3760.0,2680.0,0.3
L0000750,O000371,P0023,2,1790.0,1260.0,0.15
L0000751,O000372,P0178,2,860.0,630.0,0.1
L0000752,O000372,P0167,1,9220.0,5370.0,0.1
L0000753,O000373,P0229,1,8810.0,5030.0,0.3
L0000754,O000373,P0216,1,1410.0,790.0,0.05
L0000755,O000373,P0062,1,3370.0,1820.0,0.0
L0000756,O000374,P0207,2,1500.0,1140.0,0.2
L0000757,O000375,P0155,1,1630.0,1140.0,0.05
L0000758,O000376,P0014,2,113630.0,55050.0,0.3
L0000759,O000377,P0016,1,13180.0,7470.0,0.2
L0000760,O000377,P0201,1,850.0,470.0,0.1
L0000761,O000377,P0081,1,7410.0,4090.0,0.1
L0000762,O000377,P0239,1,570.0,420.0,0.15
L0000763,O000378,P0223,1,260.0,180.0,0.1
L0000764,O000378,P0237,1,3440.0,1730.0,0.05
L0000765,O000379,P0216,2,1410.0,790.0,0.0
L0000766,O000379,P0145,1,1990.0,1370.0,0.0
L0000767,O000380,P0063,1,5720.0,3930.0,0.0
L0000768,O000380,P0216,1,1410.0,790.0,0.15
L0000769,O000380,P0023,1,1790.0,1260.0,0.0
L0000770,O000380,P0237,1,3440.0,1730.0,0.1
L0000771,O000381,P0175,1,22520.0,15700.0,0.2
L0000772,O000382,P0111,1,16600.0,10290.0,0.0
L0000773,O000383,P0229,1,8810.0,5030.0,0.2
L0000774,O000383,P0240,1,5790.0,4180.0,0.0
L0000775,O000383,P0012,1,5070.0,2940.0,0.15
L0000776,O000384,P0110,1,740.0,470.0,0.05
L0000777,O000385,P0140,1,5610.0,4200.0,0.0
L0000778,O000385,P0197,1,790.0,520.0,0.2
L0000779,O000386,P0041,2,11910.0,8880.0,0.05
L0000780,O000387,P0019,1,53690.0,30970.0,0.05
L0000781,O000387,P0104,1,970.0,670.0,0.0
L0000782,O000388,P0058,1,1590.0,1190.0,0.0
L0000783,O000389,P0114,2,1460.0,960.0,0.0
L0000784,O000390,P0159,2,4960.0,3700.0,0.2
L0000785,O000390,P0106,1,2430.0,1200.0,0.0
L0000786,O000390,P0097,1,1250.0,680.0,0.1
L0000787,O000390,P0235,1,1050.0,720.0,0.0
L0000788,O000391,P0164,1,8790.0,6610.0,0.0
L0000789,O000391,P0191,1,9720.0,5580.0,0.25
L0000790,O000391,P0145,1,1990.0,1370.0,0.1
L0000791,O000392,P0112,3,7050.0,4150.0,0.05
L0000792,O000393,P0022,1,10540.0,5560.0,0.05
L0000793,O000393,P0159,1,4960.0,3700.0,0.25
L0000794,O000394,P0197,1,790.0,520.0,0.15
L0000795,O000394,P0119,1,750.0,370.0,0.0
L0000796,O000395,P0187,1,22240.0,12390.0,0.0
L0000797,O000395,P0114,1,1460.0,960.0,0.05
L0000798,O000396,P0084,1,1760.0,1230.0,0.05
L0000799,O000396,P0068,1,5750.0,2840.0,0.0
L0000800,O000397,P0043,1,1000.0,550.0,0.0
L0000801,O000398,P0202,1,9350.0,6270.0,0.25
L0000802,O000398,P0240,1,5790.0,4180.0,0.0
L0000803,O000399,P0158,1,3300.0,2030.0,
L0000804,O000399,P0102,1,14940.0,7530.0,0.0
L0000805,O000400,P0133,2,6110.0,3980.0,0.0
L0000806,O000401,P0063,1,5720.0,3930.0,0.1
L0000807,O000401,P0042,1,14360.0,10000.0,0.15
L0000808,O000402,P0202,1,9350.0,6270.0,0.0
L0000809,O000402,P0067,3,590.0,390.0,0.2
L0000810,O000402,P0231,1,5790.0,3440.0,0.15
L0000811,O000402,P0053,2,6860.0,3350.0,0.0
L0000812,O000403,P0190,4,13350.0,10040.0,0.0
L0000813,O000404,P0122,1,970.0,680.0,0.25
L0000814,O000405,P0022,1,10540.0,5560.0,0.25
L0000815,O000405,P0135,1,5580.0,4050.0,0.1
L0000816,O000405,P0201,1,850.0,470.0,0.3
L0000817,O000405,P0060,2,820.0,430.0,0.1
L0000818,O000405,P0082,1,1100.0,570.0,0.0
L0000819,O000406,P0017,1,109370.0,81290.0,0.15
L0000820,O000406,P0176,2,1130.0,670.0,0.15
L0000821,O000407,P0114,1,1460.0,960.0,0.1
L0000822,O000408,P0208,1,680.0,380.0,0.05
L0000823,O000409,P0204,1,13130.0,8090.0,0.0
L0000824,O000409,P0073,1,2710.0,1640.0,0.0
L0000825,O000409,P0166,1,630.0,370.0,0.1
L0000826,O000410,P0072,1,10350.0,7730.0,0.2
L0000827,O000410,P0069,1,2740.0,1440.0,0.25
L0000828,O000411,P0054,1,550.0,320.0,0.0
L0000829,O000411,P0197,1,790.0,520.0,0.0
L0000830,O000411,P0007,2,17630.0,12980.0,0.0
L0000831,O000411,P0146,2,3350.0,1910.0,0.0
L0000832,O000412,P0190,1,13350.0,10040.0,0.1
L0000833,O000412,P0152,3,2450.0,1550.0,0.1
L0000834,O000413,P0014,1,113630.0,55050.0,0.15
L0000835,O000413,P0076,1,7240.0,4550.0,0.0
L0000836,O000413,P0038,1,35580.0,21900.0,0.0
L0000837,O000414,P0081,1,7410.0,4090.0,0.0
L0000838,O000414,P0012,1,5070.0,2940.0,0.25
L0000839,O000414,P0145,1,1990.0,1370.0,0.0
L0000840,O000414,P0102,1,14940.0,7530.0,0.25
L0000841,O000415,P0207,1,1500.0,1140.0,0.25
L0000842,O000415,P0162,1,760.0,410.0,0.05
L0000843,O000416,P0230,2,560.0,340.0,0.0
L0000844,O000416,P0193,1,11050.0,7780.0,0.1
L0000845,O000417,P0053,3,6860.0,3350.0,0.2
L0000846,O000417,P0118,1,5520.0,2770.0,0.3
L0000847,O000417,P0187,1,22240.0,12390.0,0.0
L0000848,O000418,P0133,2,6110.0,3980.0,0.0
L0000849,O000418,P0073,1,2710.0,1640.0,0.15
L0000850,O000419,P0028,1,11340.0,8270.0,0.25
L0000851,O000419,P0075,1,960.0,490.0,0.05
L0000852,O000420,P0215,2,11710.0,5840.0,0.2
L0000853,O000420,P0070,1,7890.0,3980.0,0.1
L0000854,O000420,P0112,2,7050.0,4150.0,0.15
L0000855,O000420,P0118,1,5520.0,2770.0,0.25
L0000856,O000421,P0209,1,690.0,420.0,0.0
L0000857,O000421,P0237,1,3440.0,1730.0,0.05
L0000858,O000422,P0085,1,970.0,550.0,0.0
L0000859,O000423,P0155,2,1630.0,1140.0,0.1
L0000860,O000423,P0029,2,22780.0,11070.0,0.1
L0000861,O000424,P0101,3,1100.0,650.0,0.15
L0000862,O000424,P0174,1,900.0,630.0,0.25
L0000863,O000425,P0003,2,18440.0,13820.0,0.1
L0000864,O000425,P0209,1,690.0,420.0,0.0
L0000865,O000426,P0195,1,2460.0,1490.0,0.15
L0000866,O000426,P0187,4,22240.0,12390.0,0.0
L0000867,O000426,P0072,2,10350.0,7730.0,0.0
L0000868,O000427,P0025,1,2150.0,1030.0,0.05
L0000869,O000427,P0079,2,3020.0,2060.0,0.15
L0000870,O000428,P0051,1,3620.0,1890.0,0.0
L0000871,O000429,P0179,1,4890.0,3130.0,0.2
L0000872,O000430,P0172,1,770.0,460.0,0.05
L0000873,O000430,P0113,2,2250.0,1520.0,0.1
L0000874,O000431,P0166,2,630.0,370.0,0.05
L0000875,O000431,P0159,1,4960.0,3700.0,0.25
L0000876,O000431,P0067,1,590.0,390.0,0.15
L0000877,O000432,P0058,1,1590.0,1190.0,0.0
L0000878,O000433,P0098,1,2480.0,1800.0,0.25
L0000879,O000433,P0094,1,1570.0,920.0,0.0
L0000880,O000433,P0045,1,4930.0,2720.0,0.05
L0000881,O000433,P0064,1,1420.0,950.0,0.0
L0000882,O000434,P0239,1,570.0,420.0,0.15
L0000883,O000435,P0180,1,8840.0,4720.0,0.15
L0000884,O000435,P0228,1,770.0,410.0,0.0
L0000885,O000436,P0080,2,3180.0,1920.0,0.1
L0000886,O000436,P0240,1,5790.0,4180.0,0.3
L0000887,O000437,P0093,2,8170.0,4790.0,0.15
L0000888,O000438,P0197,1,790.0,520.0,0.25
L0000889,O000439,P0082,1,1100.0,570.0,0.3
L0000890,O000440,P0191,1,9720.0,5580.0,0.15
L0000891,O000440,P0016,1,13180.0,7470.0,0.3
L0000892,O000440,P0234,1,280.0,210.0,0.0
L0000893,O000441,P0067,1,590.0,390.0,0.0
L0000894,O000441,P0012,1,5070.0,2940.0,0.3
L0000895,O000441,P0060,1,820.0,430.0,0.1
L0000896,O000442,P0025,1,2150.0,1030.0,0.0
L0000897,O000442,P0237,1,3440.0,1730.0,0.2
L0000898,O000442,P0057,1,2210.0,1380.0,0.0
L0000899,O000443,P0133,1,6110.0,3980.0,0.15
L0000900,O000443,P0052,1,17380.0,9850.0,0.0
L0000901,O000443,P0093,1,8170.0,4790.0,0.1
L0000902,O000444,P0208,1,680.0,380.0,0.0
L0000903,O000445,P0009,1,5920.0,3560.0,0.2
L0000904,O000445,P0207,3,1500.0,1140.0,0.25
L0000905,O000445,P0176,3,1130.0,670.0,0.0
L0000906,O000445,P0223,1,260.0,180.0,0.0
L0000907,O000446,P0064,3,1420.0,950.0,0.0
L0000908,O000446,P0208,1,680.0,380.0,0.0
L0000909,O000446,P0070,1,7890.0,3980.0,0.0
L0000910,O000447,P0221,3,2360.0,1460.0,0.0
L0000911,O000448,P0057,1,2210.0,1380.0,
L0000912,O000448,P0227,1,12420.0,9180.0,0.0
L0000913,O000448,P0187,1,22240.0,12390.0,0.25
L0000914,O000449,P0048,1,910.0,650.0,0.0
L0000915,O000449,P0188,2,32140.0,23880.0,0.05
L0000916,O000449,P0238,1,630.0,450.0,0.1
L0000917,O000450,P0089,1,1790.0,1310.0,0.25
L0000918,O000450,P0208,3,680.0,380.0,0.3
L0000919,O000451,P0016,1,13180.0,7470.0,0.1
L0000920,O000452,P0025,1,2150.0,1030.0,0.1
L0000921,O000452,P0174,1,900.0,630.0,0.2
L0000922,O000453,P0174,1,900.0,630.0,0.0
L0000923,O000454,P0125,1,8820.0,4670.0,0.0
L0000924,O000454,P0057,1,2210.0,1380.0,0.2
L0000925,O000455,P0119,1,750.0,370.0,0.3
L0000926,O000455,P0129,1,2250.0,1280.0,0.2
L0000927,O000456,P0218,1,1080.0,740.0,0.15
L0000928,O000456,P0079,1,3020.0,2060.0,0.1
L0000929,O000457,P0081,1,7410.0,4090.0,0.25
L0000930,O000457,P0060,1,820.0,430.0,0.3
L0000931,O000458,P0208,1,680.0,380.0,0.0
L0000932,O000458,P0236,1,3320.0,2190.0,0.1
L0000933,O000459,P0224,1,310.0,200.0,0.0
L0000934,O000459,P0227,2,12420.0,9180.0,0.25
L0000935,O000459,P0008,1,12840.0,9240.0,0.1
L0000936,O000460,P0116,1,3770.0,2520.0,0.0
L0000937,O000461,P0218,1,1080.0,740.0,0.2
L0000938,O000461,P0009,1,5920.0,3560.0,0.15
L0000939,O000461,P0202,3,9350.0,6270.0,0.15
L0000940,O000461,P0155,1,1630.0,1140.0,0.0
L0000941,O000462,P0169,1,32480.0,18760.0,0.05
L0000942,O000463,P0223,1,260.0,180.0,0.2
L0000943,O000463,P0126,1,940.0,630.0,0.1
L0000944,O000463,P0159,1,4960.0,3700.0,0.05
L0000945,O000464,P0118,1,5520.0,2770.0,0.2
L0000946,O000464,P0139,2,700.0,400.0,0.05
L0000947,O000465,P0228,1,770.0,410.0,0.2
L0000948,O000465,P0226,1,660.0,480.0,0.1
L0000949,O000466,P0208,1,680.0,380.0,0.25
L0000950,O000466,P0071,1,11080.0,8180.0,0.3
L0000951,O000467,P0054,2,550.0,320.0,0.0
L0000952,O000467,P0213,3,760.0,580.0,0.0
L0000953,O000467,P0079,1,3020.0,2060.0,0.1
L0000954,O000467,P0138,2,6230.0,4030.0,0.0
L0000955,O000468,P0053,1,6860.0,3350.0,0.3
L0000956,O000468,P0104,1,970.0,670.0,0.0
L0000957,O000468,P0110,2,740.0,470.0,0.25
L0000958,O000468,P0166,1,630.0,370.0,0.0
L0000959,O000469,P0062,2,3370.0,1820.0,0.2
L0000960,O000469,P0112,1,7050.0,4150.0,0.0
L0000961,O000469,P0160,1,2370.0,1630.0,0.0
L0000962,O000469,P0177,1,2220.0,1360.0,0.0
L0000963,O000470,P0084,1,1760.0,1230.0,0.25
L0000964,O000470,P0214,4,220.0,160.0,0.2
L0000965,O000471,P0089,1,1790.0,1310.0,0.0
L0000966,O000472,P0059,1,8700.0,6480.0,0.0
L0000967,O000472,P0068,1,5750.0,2840.0,0.0
L0000968,O000472,P0029,2,22780.0,11070.0,0.2
L0000969,O000473,P0135,1,5580.0,4050.0,0.15
L0000970,O000474,P0089,1,1790.0,1310.0,0.0
L0000971,O000475,P0072,1,10350.0,7730.0,0.0
L0000972,O000475,P0208,1,680.0,380.0,0.15
L0000973,O000476,P0227,1,12420.0,9180.0,0.2
L0000974,O000476,P0135,1,5580.0,4050.0,0.0
L0000975,O000477,P0187,1,22240.0,12390.0,0.0
L0000976,O000477,P0029,1,22780.0,11070.0,0.25
L0000977,O000477,P0191,1,9720.0,5580.0,0.15
L0000978,O000477,P0104,2,970.0,670.0,0.0
L0000979,O000478,P0061,1,2140.0,1570.0,0.0
L0000980,O000479,P0186,2,19140.0,10540.0,0.0
