Customer_ID,Customer_Segment,City,Signup_Date,Acquisition_Channel
C00520,Consumer,Multan,2023-07-15,Referral
C00521,Home Office,Islamabad,2023-05-27,Organic Search
C00522,Consumer,Lahore,2022-08-15,Referral
C00523,Home Office,Islamabad,2025-04-08,Organic Search
C00524,Home Office,Lahore,2025-01-15,Email
C00525,Consumer,Rawalpindi,2023-10-28,Referral
C00526,Consumer,Multan,2024-08-25,Referral
C00527,Consumer,Lahore,2024-05-03,Email
C00528,Consumer,Gujranwala,2024-05-16,Organic Search
C00529,Consumer,Islamabad,2022-06-11,Referral
C00530,Home Office,Rawalpindi,2022-08-29,Organic Search
C00531,Home Office,Rawalpindi,2024-02-20,Organic Search
C00532,Small Business,Multan,2023-07-01,Paid Search
C00533,Home Office,Faisalabad,2025-03-12,Social Media
C00534,Consumer,Rawalpindi,2025-06-19,Organic Search
C00535,Home Office,Islamabad,2025-03-11,Affiliate
C00536,Home Office,Lahore,2024-08-24,Organic Search
C00537,Consumer,Lahore,2023-05-27,Paid Search
C00538,Small Business,Multan,2023-08-12,Paid Search
C00539,Small Business,Rawalpindi,2023-09-04,Social Media
C00540,Consumer,Karachi,2024-02-03,Social Media
C00541,Consumer,Multan,2025-05-28,Social Media
C00542,Consumer,Faisalabad,2023-02-19,Paid Search
C00543,Small Business,Peshawar,2024-11-21,Paid Search
C00544,Small Business,Faisalabad,2024-06-15,Referral
C00545,Home Office,Faisalabad,2022-11-03,social media
C00546,Home Office,Rawalpindi,2025-08-28,Paid Search
C00547,Consumer,Faisalabad,2024-08-11,Paid Search
C00548,Small Business,Islamabad,2023-04-29,Referral
C00549,Consumer,Islamabad,2024-12-01,Paid Search
C00550,Home Office,Islamabad,2023-06-02,Organic Search
C00551,Consumer,Multan,2024-07-17,Paid Search
C00552,Home Office,Lahore,2022-10-19,Social Media
C00553,Consumer,Lahore,2023-11-18,Email
C00554,Consumer,Rawalpindi,2025-03-17,Affiliate
C00555,Consumer,Gujranwala,2025-10-11,Email
C00556,Consumer,Lahore,2025-10-05,Affiliate
C00557,Consumer,Gujranwala,2022-09-21,Paid Search
C00558,Consumer,Peshawar,2023-12-23,Organic Search
C00559,Consumer,Karachi,2025-03-16,Organic Search
C00560,Consumer,Peshawar,2024-01-28,Email
C00561,Home Office,Rawalpindi,2025-09-17,Organic Search
C00562,Small Business,Rawalpindi,2025-07-18,Affiliate
C00563,Consumer,Faisalabad,2024-03-17,Paid Search
C00564,Consumer,Karachi,2023-08-28,Social Media
C00565,Consumer,Faisalabad,2025-05-10,Referral
C00566,Small Business,Lahore,2023-04-07,Paid Search
C00567,Consumer,Islamabad,2023-05-16,Organic Search
C00568,Small Business,Lahore,2025-03-26,Affiliate
C00569,Consumer,Rawalpindi,2025-10-17,Affiliate
C00570,Consumer,Lahore,2022-06-12,Organic Search
C00571,Consumer,Peshawar,2023-10-01,Paid Search
C00572,Consumer,Islamabad,2022-07-26,Paid Search
C00573,Consumer,Karachi,2025-01-06,Referral
C00574,Small Business,Islamabad,2023-01-30,Affiliate
C00575,Consumer,Lahore,2024-12-10,Social Media
C00576,Consumer,Karachi,2024-01-10,Referral
C00577,Consumer,Islamabad,2023-11-07,Paid Search
C00578,Consumer,Multan,2024-08-23,Email
C00579,Home Office,,2025-05-27,Social Media
C00580,Small Business,Karachi,2025-10-08,Organic Search
C00581,Consumer,Lahore,2025-02-17,Paid Search
C00582,Small Business,Islamabad,2024-05-27,Paid Search
C00583,Consumer,Lahore,2023-06-15,Paid Search
C00584,Consumer,Gujranwala,2022-12-11,Affiliate
C00585,Consumer,Multan,2025-07-26,Organic Search
C00586,Home Office,Islamabad,2023-05-21,Social Media
C00587,Home Office,Multan,2023-10-27,Email
C00588,Small Business,Islamabad,2024-11-10,Email
C00589,Consumer,Multan,2025-09-23,Referral
C00590,Small Business,Karachi,2022-06-19,Referral
C00591,Consumer,Lahore,2025-07-06,Referral
C00592,Small Business,Lahore,2025-05-26,Organic Search
C00593,Consumer,Gujranwala,2024-10-05,Referral
C00594,Consumer,Islamabad,2025-08-01,Paid Search
C00595,Home Office,Multan,2025-04-23,Organic Search
C00596,Consumer,Lahore,2025-08-19,Organic Search
C00597,Small Business,Gujranwala,2023-01-19,Social Media
C00598,Consumer,Karachi,2025-05-03,Paid Search
C00599,Consumer,Lahore,2022-12-29,Social Media
C00600,Consumer,Islamabad,2025-05-21,Paid Search
C00601,Small Business,Multan,2023-04-06,Organic Search
C00602,Consumer,Islamabad,2025-05-24,Affiliate
C00603,Consumer,Rawalpindi,2023-06-08,Organic Search
C00604,Consumer,Rawalpindi,2023-01-10,Organic Search
C00605,Small Business,Faisalabad,2024-08-16,Paid Search
C00606,Small Business,Islamabad,2024-11-20,Organic Search
C00607,Consumer,Faisalabad,2022-07-30,Social Media
C00608,Consumer,Islamabad,2024-10-15,Paid Search
C00609,Small Business,Gujranwala,2023-03-21,Organic Search
C00610,Consumer,Islamabad,2025-06-20,Social Media
C00611,Consumer,Rawalpindi,2022-06-21,Social Media
C00612,Consumer,Lahore,2024-04-09,Organic Search
C00613,Consumer,Karachi,2023-01-09,Organic Search
C00614,Consumer,Rawalpindi,2025-04-03,Referral
C00615,Consumer,Lahore,2023-12-23,Email
C00616,Consumer,Lahore,2025-10-16,Organic Search
C00617,Small Business,Peshawar,2024-10-03,Organic Search
C00618,Consumer,Karachi,2023-03-27,Social Media
C00619,Consumer,Faisalabad,2025-10-13,Organic Search
C00620,Consumer,Multan,2024-11-11,Referral
C00621,Consumer,Lahore,2022-12-19,Social Media
C00622,Home Office,Rawalpindi,2024-07-12,Email
C00623,Consumer,Islamabad,2022-08-04,Organic Search
C00624,Consumer,Peshawar,2025-06-05,Referral
C00625,Consumer,Karachi,2025-06-06,Affiliate
C00626,Consumer,Karachi,2023-03-11,Social Media
C00627,Consumer,Karachi,2024-10-14,Social Media
C00628,Consumer,Lahore,2023-10-19,Paid Search
C00629,Consumer,Karachi,2024-10-07,Affiliate
C00630,Small Business,Lahore,2023-10-15,Organic Search
C00631,Consumer,Karachi,2024-03-07,Social Media
C00632,Small Business,Rawalpindi,2025-10-19,Affiliate
C00633,Consumer,Rawalpindi,2022-10-04,Organic Search
C00634,Home Office,Karachi,2022-12-31,Referral
C00635,Consumer,Multan,2022-07-27,Paid Search
C00636,Consumer,Multan,2022-08-25,Organic Search
C00637,Small Business,Multan,2022-07-01,Social Media
C00638,Consumer,Gujranwala,2023-05-19,Email
C00639,Home Office,Multan,2022-06-26,Organic Search
C00640,Consumer,Multan,2024-03-18,Referral
C00641,Home Office,Karachi,2024-01-28,Email
C00642,Home Office,Karachi,2024-06-10,Social Media
C00643,Consumer,Islamabad,2023-05-24,Paid Search
C00644,Consumer,Lahore,2024-07-09,Paid Search
C00645,Consumer,Peshawar,2024-06-01,Referral
C00646,Small Business,Peshawar,2024-11-23,Organic Search
C00647,Home Office,Lahore,2024-01-20,Referral
C00648,Consumer,Islamabad,2023-06-04,Organic Search
C00649,Consumer,Islamabad,2023-10-10,Social Media
C00650,Consumer,Karachi,2022-09-19,Organic Search
C00651,Small Business,Rawalpindi,2023-02-07,Social Media
C00652,Small Business,Gujranwala,2024-08-30,Organic Search
C00653,Small Business,Lahore,2023-08-26,Affiliate
C00654,Consumer,Karachi,2025-07-21,Paid Search
C00655,Small Business,Karachi,2022-09-08,Social Media
C00656,Consumer,Lahore,2024-12-30,Paid Search
C00657,Small Business,Gujranwala,2023-04-30,Paid Search
C00658,Small Business,Peshawar,2025-07-16,Paid search 
C00659,Consumer,Faisalabad,2025-04-10,Affiliate
C00660,Consumer,Multan,2024-01-25,Referral
C00661,Consumer,Lahore,2025-06-17,Paid Search
C00662,Consumer,Multan,2023-03-09,Paid Search
C00663,Consumer,Karachi,2024-02-02,Organic Search
C00664,Consumer,Lahore,2024-01-30,Referral
C00665,Consumer,Karachi,2024-02-20,Referral
C00666,Consumer,Peshawar,2024-04-21,Organic Search
C00667,Consumer,Rawalpindi,2024-06-19,Paid Search
C00668,Consumer,Karachi,2024-03-10,Paid Search
C00669,Consumer,Gujranwala,2023-06-24,Paid Search
C00670,Consumer,Lahore,2023-04-03,Paid Search
C00671,Consumer,Lahore,2023-09-18,Affiliate
C00672,Consumer,Islamabad,2022-10-21,Social Media
C00673,Consumer,Islamabad,2023-07-24,Paid Search
C00674,Home Office,Lahore,2023-04-24,Email
C00675,Consumer,Islamabad,2024-06-26,Organic Search
C00676,Consumer,Gujranwala,2024-06-07,Referral
C00677,Consumer,Karachi,2025-07-21,Organic Search
C00678,Consumer,Multan,2023-08-14,Organic Search
C00679,Consumer,Rawalpindi,2023-06-22,Organic Search
C00680,Consumer,Gujranwala,2024-01-23,Organic Search
C00681,Consumer,Islamabad,2025-03-29,Email
C00682,Small Business,Rawalpindi,2022-10-14,Organic Search
C00683,Consumer,Karachi,2022-09-30,Paid Search
C00684,Consumer,Rawalpindi,2025-02-10,Referral
C00685,Small Business,Multan,2025-04-05,Social Media
C00686,Consumer,Lahore,2024-12-21,Social Media
C00687,Consumer,Lahore,2023-10-10,Paid Search
C00688,Home Office,Gujranwala,2023-06-22,Social Media
C00689,Home Office,Islamabad,2024-02-24,Email
C00690,Consumer,Faisalabad,2023-12-30,Email
C00691,Small Business,Faisalabad,2022-10-23,Social Media
C00692,Consumer,Lahore,2022-11-05,Organic Search
C00693,Consumer,Karachi,2025-03-15,Referral
C00694,Home Office,Multan,2023-04-20,Social Media
C00695,Small Business,Faisalabad,2024-06-28,Referral
C00696,Consumer,Gujranwala,2024-01-25,Affiliate
C00697,Consumer,Lahore,2025-01-10,Referral
C00698,Consumer,Karachi,2025-02-11,Organic Search
C00699,Consumer,Rawalpindi,2024-02-29,Paid Search
C00700,Consumer,Rawalpindi,2025-11-23,Social Media
C00701,Small Business,Rawalpindi,2024-08-15,Social Media
C00702,Small Business,Gujranwala,2024-11-20,Social Media
C00703,Consumer,Lahore,2023-09-08,Referral
C00704,Consumer,Lahore,2023-06-05,Organic Search
C00705,Consumer,Islamabad,2024-11-19,Organic Search
C00706,Consumer,Karachi,2024-02-01,Paid Search
C00707,Home Office,Karachi,2023-07-07,Referral
C00708,Small Business,Karachi,2022-11-30,Social Media
C00709,Consumer,Multan,2023-02-18,Paid Search
C00710,Consumer,Lahore,2025-02-12,Affiliate
C00711,Consumer,Islamabad,2023-04-03,Email
C00712,Small Business,Faisalabad,2023-01-30,Paid Search
C00713,Consumer,Lahore,2025-05-14,Referral
C00714,Consumer,Islamabad,2022-07-24,Referral
C00715,Small Business,Gujranwala,2023-06-10,Organic Search
C00716,Consumer,Karachi,2024-07-12,Organic Search
C00717,Small Business,Faisalabad,2024-05-21,Organic Search
C00718,Home Office,Islamabad,2023-04-04,Referral
C00719,Consumer,Rawalpindi,2023-01-15,Organic Search
C00720,Consumer,Karachi,2022-06-30,Social Media
C00721,Consumer,Karachi,2025-08-07,Affiliate
C00722,Consumer,Faisalabad,2025-04-07,Social Media
C00723,Consumer,Gujranwala,2023-03-04,Email
C00724,Small Business,Lahore,2024-11-02,Affiliate
C00725,Consumer,Karachi,2022-06-27,Social Media
C00726,Consumer,Islamabad,2025-07-27,Paid Search
C00727,Consumer,Islamabad,2023-12-05,Organic Search
C00728,Consumer,Multan,2022-10-28,Social Media
C00729,Consumer,Lahore,2022-10-26,Social Media
C00730,Home Office,Multan,2024-11-20,Paid Search
C00731,Home Office,Lahore,2025-01-23,Organic Search
C00732,Home Office,Lahore,2023-08-01,Paid Search
C00733,Consumer,Lahore,2025-01-02,Paid Search
C00734,Consumer,Lahore,2024-03-12,Email
C00735,Home Office,Karachi,2022-08-07,Email
C00736,Consumer,Gujranwala,2023-07-31,Social Media
C00737,Home Office,Multan,2023-09-26,Referral
C00738,Consumer,Lahore,2025-08-21,Affiliate
C00739,Consumer,Gujranwala,2023-03-23,Affiliate
C00740,Consumer,Karachi,2024-01-05,Social Media
C00741,Consumer,Multan,2024-03-21,Affiliate
C00742,Home Office,Lahore,2022-08-29,Referral
C00743,Home Office,Gujranwala,2024-08-26,Social Media
C00744,Home Office,Lahore,2023-05-15,Paid Search
C00745,Consumer,Rawalpindi,2025-07-23,Email
C00746,Consumer,Multan,2024-02-28,Organic Search
C00747,Consumer,Lahore,2024-10-26,Organic Search
C00748,Home Office,Lahore,2023-05-02,Paid Search
C00749,Consumer,Karachi,2024-05-21,Referral
C00750,Small Business,Lahore,2022-06-29,Paid Search
C00751,Consumer,Karachi,2024-10-13,Referral
C00752,Consumer,Islamabad,2025-11-20,Paid Search
C00753,Consumer,Karachi,2024-07-31,Organic Search
C00754,Consumer,Karachi,2025-08-12,Affiliate
C00755,Consumer,Peshawar,2025-06-24,Organic Search
C00756,Consumer,Rawalpindi,2025-12-19,Affiliate
C00757,Home Office,Islamabad,2024-09-07,Organic Search
C00758,Small Business,Peshawar,2022-10-17,Organic Search
C00759,Consumer,Gujranwala,2024-09-24,Affiliate
C00760,Consumer,Karachi,2023-06-02,Email
C00761,Consumer,Rawalpindi,2023-10-21,Email
C00762,Consumer,Lahore,2025-05-19,Organic Search
C00763,Consumer,Lahore,2024-09-28,Email
C00764,Consumer,Karachi,2023-10-30,Paid Search
C00765,Consumer,Multan,2024-06-25,Social Media
C00766,Consumer,Rawalpindi,2023-10-13,Social Media
C00767,Home Office,Islamabad,2024-03-11,Affiliate
C00768,Consumer,Lahore,2022-11-13,Organic Search
C00769,Consumer,Gujranwala,2023-11-17,Organic Search
C00770,Home Office,Islamabad,2022-09-11,Email
C00771,Home Office,Islamabad,2022-11-29,Referral
C00772,Home Office,Gujranwala,2023-03-06,Organic Search
C00773,Home Office,Multan,2022-11-17,Organic Search
C00774,Home Office,Multan,2024-07-21,Social Media
C00775,Home Office,Gujranwala,2025-08-06,Email
C00776,Home Office,Multan,2024-05-30,Social Media
C00777,Consumer,Karachi,2023-06-02,Affiliate
C00778,Consumer,Karachi,2025-02-15,Social Media
C00779,Consumer,Karachi,2023-11-27,Referral
C00780,Consumer,Islamabad,2025-09-28,Social Media
C00781,Consumer,Lahore,2025-11-05,Email
C00782,Home Office,Peshawar,2022-07-22,Social Media
C00783,Consumer,Lahore,2024-05-24,Referral
C00784,Small Business,Islamabad,2024-12-04,Paid Search
C00785,Consumer,Lahore,2022-06-06,Referral
C00786,Consumer,Karachi,2023-04-03,Social Media
C00787,Consumer,Lahore,2023-11-12,Affiliate
C00788,Home Office,Islamabad,2023-03-02,Organic Search
C00789,Consumer,Karachi,2025-11-08,Affiliate
C00790,Small Business,Gujranwala,2024-03-14,Affiliate
C00791,Consumer,Faisalabad,2025-09-15,Organic Search
C00792,Consumer,Karachi,2024-04-10,Referral
C00793,Consumer,Lahore,2022-10-29,Social Media
C00794,Consumer,Karachi,2025-12-01,Social Media
C00795,Consumer,Karachi,2025-10-15,Organic Search
C00796,Small Business,Gujranwala,2025-06-18,Paid Search
C00797,Consumer,Gujranwala,2023-03-26,Organic Search
C00798,Consumer,Karachi,2025-08-04,Paid search 
C00799,Consumer,Rawalpindi,2023-09-26,Referral
C00800,Small Business,Rawalpindi,2022-10-05,Referral
C00801,Consumer,Lahore,2025-07-31,Affiliate
C00802,Home Office,Gujranwala,2024-10-25,Organic Search
C00803,Consumer,Karachi,2025-07-17,Organic Search
C00804,Home Office,Rawalpindi,2023-04-18,Referral
C00805,Consumer,Karachi,2025-01-31,Referral
C00806,Home Office,Gujranwala,2024-07-03,Organic Search
C00807,Consumer,Peshawar,2023-02-12,Organic Search
C00808,Consumer,Karachi,2023-02-05,Paid Search
C00809,Consumer,Karachi,2023-07-05,Paid Search
C00810,Consumer,Islamabad,2024-10-22,Paid Search
C00811,Consumer,Rawalpindi,2022-10-26,Organic Search
C00812,Consumer,Rawalpindi,2022-09-16,Social Media
C00813,Small Business,Lahore,2023-08-08,Organic Search
C00814,Home Office,Lahore,2024-08-09,Email
C00815,Consumer,Karachi,2023-08-01,Organic Search
C00816,Home Office,Lahore,2024-04-18,Paid Search
C00817,Home Office,Islamabad,2023-03-19,Organic Search
C00818,Consumer,Karachi,2023-03-29,Social Media
C00819,Small Business,Faisalabad,2022-10-03,Organic Search
C00820,Small Business,Islamabad,2023-07-18,Social Media
C00821,Consumer,Lahore,2023-09-16,Organic Search
C00822,Consumer,Islamabad,2024-04-03,Organic Search
C00823,Consumer,Islamabad,2022-10-08,Organic Search
C00824,Consumer,Faisalabad,2022-12-01,Social Media
C00825,Consumer,Karachi,2024-10-09,Social Media
C00826,Consumer,Karachi,2022-09-26,Social Media
C00827,Small Business,Lahore,2023-08-07,Referral
C00828,Consumer,Lahore,2023-02-09,Referral
C00829,Consumer,Rawalpindi,2025-07-05,Social Media
C00830,Home Office,Karachi,2024-03-01,Email
C00831,Consumer,Faisalabad,2025-02-07,Paid Search
C00832,Consumer,Rawalpindi,2025-12-15,Referral
C00833,Consumer,Karachi,2023-11-30,Referral
C00834,Consumer,Karachi,2023-09-02,Paid Search
C00835,Consumer,Islamabad,2025-02-11,Referral
C00836,Home Office,Lahore,2023-02-07,Referral
C00837,Consumer,Karachi,2023-06-28,Paid Search
C00838,Consumer,Karachi,2025-12-14,Email
C00839,Home Office,Lahore,2024-06-29,Organic Search
C00840,Consumer,Lahore,2022-11-08,Email
C00841,Consumer,Lahore,2023-12-23,Organic Search
C00842,Consumer,Peshawar,2025-04-26,Organic Search
C00843,Consumer,Islamabad,2025-03-30,Social Media
C00844,Small Business,Gujranwala,2022-09-04,Organic Search
C00845,Consumer,Multan,2023-10-18,Email
C00846,Consumer,Karachi,2025-07-03,Social Media
C00847,Consumer,Lahore,2023-01-25,Organic Search
C00848,Small Business,Lahore,2025-10-08,Email
C00849,Small Business,Lahore,2024-08-09,Referral
C00850,Small Business,Peshawar,2025-10-05,Paid Search
C00851,Consumer,Karachi,2024-12-27,Social Media
C00852,Home Office,Karachi,2024-09-20,Paid Search
C00853,Consumer,Lahore,2024-03-20,Referral
C00854,Consumer,Rawalpindi,2024-12-14,Paid Search
C00855,Consumer,Islamabad,2022-08-18,Email
C00856,Consumer,Islamabad,2024-12-23,Email
C00857,Consumer,Islamabad,2024-10-20,Social Media
C00858,Consumer,Islamabad,2023-06-26,Social Media
C00859,Home Office,Lahore,2023-06-12,Organic Search
C00860,Consumer,Multan,2024-01-31,Paid Search
C00861,Small Business,Islamabad,2024-01-21,Social Media
C00862,Small Business,Faisalabad,2025-11-04,Paid Search
C00863,Consumer,Faisalabad,2024-08-20,Organic Search
C00864,Consumer,Lahore,2022-12-28,Affiliate
C00865,Consumer,Karachi,2023-08-13,Organic Search
C00866,Consumer,Faisalabad,2022-11-29,Social Media
C00867,Consumer,Rawalpindi,2023-02-20,Social Media
C00868,Consumer,Multan,2022-11-11,Social Media
C00869,Consumer,Peshawar,2023-03-18,Organic Search
C00870,Consumer,Gujranwala,2025-01-12,Email
C00871,Home Office,Karachi,2023-02-07,Organic Search
C00872,Consumer,Karachi,2025-07-11,Referral
C00873,Consumer,,2023-12-23,Social Media
C00874,Home Office,Islamabad,2023-11-05,Referral
C00875,Consumer,Gujranwala,2025-07-20,Email
C00876,Consumer,Gujranwala,2024-04-09,social media
C00877,Small Business,Karachi,2023-05-07,Organic Search
C00878,Home Office,Islamabad,2024-09-01,Organic Search
C00879,Consumer,Islamabad,2024-12-03,Email
C00880,Consumer,Karachi,2023-09-25,Paid Search
C00881,Consumer,Lahore,2023-01-02,Organic Search
C00882,Consumer,Lahore,2025-01-12,Email
C00883,Small Business,Multan,2023-10-14,Social Media
C00884,Home Office,Rawalpindi,2024-05-03,Organic Search
C00885,Consumer,Lahore,2025-12-16,Organic Search
C00886,Home Office,Lahore,2024-06-10,Social Media
C00887,Home Office,Faisalabad,2024-03-12,Paid Search
C00888,Consumer,Faisalabad,2024-08-16,Social Media
C00889,Consumer,Rawalpindi,2025-05-11,Paid Search
C00890,Consumer,Lahore,2023-05-25,Referral
C00891,Home Office,Karachi,2024-05-06,Organic Search
C00892,Consumer,Rawalpindi,2025-02-11,Organic Search
C00893,Consumer,Multan,2024-06-14,Paid Search
C00894,Consumer,Rawalpindi,2025-03-10,Paid Search
C00895,Home Office,Gujranwala,2023-08-06,Social Media
C00896,Consumer,Islamabad,2023-06-23,Social Media
C00897,Home Office,Karachi,2025-12-08,Paid Search
C00898,Home Office,Rawalpindi,2022-06-30,Referral
C00899,Consumer,Faisalabad,2022-09-16,Paid Search
C00900,Consumer,Islamabad,2025-01-20,Paid Search
C00901,Consumer,Islamabad,2025-09-17,Social Media
C00902,Consumer,Gujranwala,2023-07-18,Organic Search
C00903,Small Business,Rawalpindi,2024-01-19,Affiliate
C00904,Home Office,Islamabad,2023-11-17,Organic Search
C00905,Consumer,Karachi,2022-12-26,Email
C00906,Consumer,Multan,2022-09-10,Referral
C00907,Consumer,Gujranwala,2024-03-02,Paid Search
C00908,Consumer,Faisalabad,2025-08-13,Email
C00909,Consumer,Gujranwala,2025-01-30,Email
C00910,Consumer,Multan,2025-03-24,Organic Search
C00911,Consumer,Karachi,2025-08-10,Organic Search
C00912,Consumer,Multan,2023-12-10,Affiliate
C00913,Consumer,,2024-05-30,Affiliate
C00914,Home Office,Faisalabad,2023-03-06,Organic Search
C00915,Consumer,Lahore,2023-05-29,Organic Search
C00916,Consumer,Lahore,2022-08-09,Paid Search
C00917,Consumer,Rawalpindi,2025-06-26,Affiliate
C00918,Consumer,Rawalpindi,2024-02-01,Organic Search
C00919,Consumer,Multan,2025-04-20,Email
C00920,Consumer,Peshawar,2025-11-10,Social Media
